"code","name","city","state","country","x","y"
"BVE","Laroche","Brive-La-Gaillarde",,"FR","1.53263","45.1586"
"CFR","Carpiquet","Caen",,"FR","-0.360149","49.1847"
"ZAO","Laberandie","Cahors",,"FR","1.44147","44.4456"
"CQF","Calais","Calais",,"FR","1.85251","50.9579"
"CLY","Ste Catherine","Calvi",,"FR","8.75711","42.5668"
"CEQ","Mandelieu","Cannes",,"FR","7.01059","43.5509"
"CCF","Salvaza","Carcassonne",,"FR","2.3561","43.2126"
"DCM","Mazamet","Castres",,"FR","2.24101","43.6053"
"XCR","Vatry Airport","Chalons Sur Marne",,"FR","4.36364","48.9552"
"CMF","Chambery","Chambery",,"FR","5.92099","45.5667"
"CHR","Chateauroux","Chateauroux",,"FR","1.69182","46.8082"
"CER","Maupertus","Cherbourg",,"FR","-1.61424","49.6387"
"CET","Le Pontreau","Cholet",,"FR","-0.879121","47.0579"
"CFE","Aulnat","Clermont-Ferrand",,"FR","3.08242","45.7772"
"CNG","Parvaud","Cognac",,"FR","-0.324972","45.6934"
"CMR","Colmar-Houssen","Colmar",,"FR","7.35997","48.0807"
"CVF","Courchevel","Courchevel",,"FR","6.63474","45.4159"
"CSF","Creil","Creil",,"FR","2.47524","49.2599"
"DOL","St Gatien","Deauville",,"FR","0.0741235","49.3573"
"DXA","Deux Alpes","Deux Alpes",,"FR","6.12308","45.0084"
"DPE","Dieppe","Dieppe",,"FR","1.08787","49.9275"
"DIJ","Dijon","Dijon",,"FR","5.04399","47.3272"
"DNR","Pleurtuit","Dinard",,"FR","-2.06311","48.6306"
"DLE","Tavaux","Dole",,"FR","5.48784","47.0893"
"EPL","Mirecourt","Epinal",,"FR","6.44998","48.1748"
"EVX","Evreux","Evreux",,"FR","1.15111","49.0245"
"FSC","Sud Corse","Figari",,"FR","9.12972","41.4882"
"FRJ","Frejus","Frejus",,"FR","6.73518","43.4325"
"GAT","Tallard","Gap",,"FR","6.0759","44.5599"
"GFR","Granville","Granville",,"FR","-2.05292","48.4851"
"HZB","Merville/Calonne","Hazebrouck",,"FR","2.53567","50.7223"
"IDY","Ile d'Yeu","Ile d'Yeu",,"FR","-2.35027","46.723"
"JLP","Juan Les Pins","Juan Les Pins",,"FR","7.10357","43.5747"
"LBY","Montoir","La Baule",,"FR","1.67073","47.8108"
"PLG","La Plagne","La Plagne",,"FR","6.6803","45.5057"
"EDM","Les Ajoncs","La Roche",,"FR","-1.41872","46.6694"
"LRH","Laleu","La Rochelle",,"FR","-1.15364","46.1581"
"LDV","Landivisiau","Landivisiau",,"FR","-4.07162","48.5105"
"LAI","Servel","Lannion",,"FR","-3.45868","48.732"
"LVA","Entrammes","Laval",,"FR","-0.773564","48.0704"
"CTT","Le Castellet","Le Castellet",,"FR","5.77721","43.2025"
"LEH","Octeville","Le Havre",,"FR","0.106503","49.4926"
"LME","Arnage","Le Mans",,"FR","0.198579","48.0077"
"LPY","Loudes","Le Puy",,"FR","3.18702","46.1198"
"LTQ","Le Touquet","Le Touquet",,"FR","1.59014","50.5244"
"LSO","Talmont","Les Sables",,"FR","-1.77135","46.496"
"LIL","Lesquin","Lille",,"FR","3.06302","50.6372"
"LIG","Bellegarde","Limoges",,"FR","1.26175","45.8285"
"LRT","Lann Bihoue","Lorient",,"FR","-3.36629","47.7501"
"LDE","Tarbes Ossun Lourdes","Lourdes/Tarbes",,"FR","0.0612561","43.2212"
"LYS","Satolas","Lyon",,"FR","4.83433","45.7673"
"GNB","Saint Geoirs","Lyon",,"FR","4.83433","45.7673"
"LYN","Bron","Lyon",,"FR","4.83433","45.7673"
"MRS","Marseille","Marseille",,"FR","5.38104","43.2976"
"MVV","Megeve","Megeve",,"FR","6.61808","45.8568"
"MEN","Brenoux","Mende",,"FR","3.49852","44.518"
"MFX","Meribel","Meribel",,"FR","6.56637","45.3966"
"MZM","Frescaty","Metz",,"FR","6.1727","49.1161"
"ETZ","Metz-Nancy-Lorraine","Metz/Nancy",,"FR","6.08896","48.821"
"MCU","Gueret (Lepaud)","Montlucon",,"FR","2.60758","46.3424"
"MPL","Meditarranee","Montpellier",,"FR","3.87945","43.6082"
"MXN","Morlaix","Morlaix",,"FR","-3.82755","48.577"
"EAP","Metropolitan Area","Mulhouse/Basel",,"FR","7.58593","47.595"
"MLH","EuroAirport French","Mulhouse/Basel",,"FR","7.58593","47.595"
"ENC","Essey","Nancy",,"FR","6.1825","48.6908"
"NTE","Nantes Atlantique","Nantes",,"FR","-1.55674","47.2168"
"NVS","Nevers","Nevers",,"FR","3.16184","46.9872"
"NCE","Cote D'Azur","Nice",,"FR","7.26627","43.7034"
"FNI","Garons","Nimes",,"FR","4.36086","43.8346"
"NIT","Niort","Niort",,"FR","-0.457584","46.3239"
"ORE","Orleans","Orleans",,"FR","1.90398","47.9014"
"PAR","All airports","Paris",,"FR","2.35099","48.8567"
"ORY","Orly","Paris",,"FR","2.35099","48.8567"
"POX","Paris Cergy Pontoise","Paris",,"FR","2.35099","48.8567"
"LBG","Le Bourget","Paris",,"FR","2.35099","48.8567"
"XEX","Aerogare Invalides","Paris",,"FR","2.35099","48.8567"
"BVA","Beauvais-Tille","Paris",,"FR","2.35099","48.8567"
"CDG","Ch. De Gaulle","Paris",,"FR","2.35099","48.8567"
"XTT","Etoile","Paris",,"FR","2.35099","48.8567"
"VIY","Villa Coublay","Paris",,"FR","2.35099","48.8567"
"PUF","Uzein","Pau",,"FR","-0.374362","43.2975"
"PGX","Perigueux","Perigueux",,"FR","0.721835","45.1868"
"PGF","Llabanere","Perpignan",,"FR","2.89415","42.7016"
"PIS","Biard","Poitiers",,"FR","0.342648","46.587"
"PRP","Propriano","Propriano",,"FR","8.90437","41.6751"
"UIP","Pluguffan","Quimper",,"FR","-4.09978","47.9959"
"RHE","Reims","Reims",,"FR","4.03309","49.2566"
"RNS","St Jacques","Rennes",,"FR","-1.68027","48.1118"
"RNE","Renaison","Roanne",,"FR","4.07187","46.0392"
"RCO","Saint Agnant","Rochefort",,"FR","4.85889","44.5032"
"RDZ","Marcillac","Rodez",,"FR","2.57351","44.3509"
"URO","Boos","Rouen",,"FR","1.09849","49.4424"
"RYN","Medis","Royan",,"FR","-1.02691","45.6256"
"XPZ","Harbour","Saint Tropez",,"FR","6.64099","43.2702"
"LTT","La Mole","Saint Tropez",,"FR","6.64099","43.2702"
"SYT","Charolais Bourgogne","Saint Yan",,"FR","4.03805","46.4113"
"SEC","Serre Chevalier","Serre Chevalier",,"FR","6.55941","44.9457"
"SOZ","Solenzara","Solenzara",,"FR","9.4003","41.8553"
"SXD","Sophia Antipolis","Sophia Antipolis",,"FR","7.04115","43.6226"
"SBK","Tremuson","St Brieuc",,"FR","-2.76264","48.5138"
"SCP","St Crepin","St Crepin",,"FR","2.6397","43.8063"
"EBU","Boutheon","St Etienne",,"FR","4.38783","45.4396"
"SNR","Montoir","St Nazaire",,"FR","-2.21361","47.2743"
"SXB","Entzheim","Strasbourg",,"FR","7.74375","48.5829"
"TGF","Tignes","Tignes",,"FR","6.90764","45.47"
"TLN","Hyeres","Toulon",,"FR","5.93111","43.1252"
"XYT","Montaudran","Toulouse",,"FR","1.44295","43.6044"
"TLS","Blagnac","Toulouse",,"FR","1.44295","43.6044"
"TUF","St Symphorien","Tours",,"FR","0.688851","47.3903"
"TNF","Toussus-le-Noble","Toussus-le-Noble",,"FR","2.11072","48.7507"
"VAZ","Val D'Isere","Val D'Isere",,"FR","6.98035","45.4487"
"VAF","Chabeuil","Valence",,"FR","4.88989","44.9298"
"VNE","Meucon","Vannes",,"FR","-2.75952","47.6549"
"VHY","Charmeil","Vichy",,"FR","3.4224","46.1231"
"VTL","Vittel","Vittel",,"FR","5.95058","48.2012"
"AKE","Akieni","Akieni",,"GA","13.8767","-1.16977"
"AWE","Alowe","Alowe",,"GA","9.45","-0.75"
"BAW","Biawonque","Biawonque",,"GA","9.45","-0.666667"
"BMM","Bitam","Bitam",,"GA","11.4887","2.07768"
"BGP","Bongo","Bongo",,"GA","10.2167","-2.16262"
"BGB","Booue","Booue",,"GA","11.9479","-0.093503"
"FOU","Fougamou","Fougamou",,"GA","10.584","-1.21685"
"MVB","Franceville/Mvengue","Franceville",,"GA","13.6027","-1.63157"
"GAX","Gamba","Gamba",,"GA","10.0304","-2.74049"
"IGE","Iguela","Iguela",,"GA","9.27024","-1.80071"
"GKO","Kongoboumba","Kongoboumba",,"GA","-82.9071","32.1574"
"KOU","Koulamoutou","Koulamoutou",,"GA","12.4667","-1.14134"
"LBQ","Lambarene","Lambarene",,"GA","10.2404","-0.701546"
"LTL","Lastourville","Lastourville",,"GA","12.7167","-0.833333"
"LEO","Leconi","Leconi",,"GA","14.2333","-1.58333"
"LBV","Libreville","Libreville",,"GA","9.45364","0.390841"
"MKU","Makokou","Makokou",,"GA","12.8575","0.562433"
"KMD","Mandji","Mandji",,"GA","10.4167","-1.66667"
"MGO","Manega","Manega",,"GA","10.1164","-2.07802"
"MYB","Mayoumba","Mayoumba",,"GA","10.6572","-3.42532"
"MBC","Mbigou","Mbigou",,"GA","11.8855","-1.90797"
"MDV","Medouneu","Medouneu",,"GA","10.7894","0.994383"
"MKB","Mekambo","Mekambo",,"GA","13.9521","1.01113"
"MVG","Mevang","Mevang",,"GA","-82.1307","33.5337"
"GIM","Miele Mimbale","Miele Mimbale",,"GA","-82.9071","32.1574"
"MVX","Minvoul","Minvoul",,"GA","12.1326","2.15163"
"MZC","Mitzic","Mitzic",,"GA","11.5533","0.78542"
"MGX","Moabi","Moabi",,"GA","11.0002","-2.43505"
"MFF","Moanda","Moanda",,"GA","13.228","-1.55702"
"MJL","Mouila","Mouila",,"GA","11.0542","-1.86972"
"KDJ","N'Djole","N'Djole",,"GA","10.7648","-0.178768"
"KDN","Ndende","Ndende",,"GA","11.1667","-2.5"
"NKA","Nkan","Nkan",,"GA","9.75395","0.384347"
"OKN","Okondja","Okondja",,"GA","13.6768","-0.653492"
"OMB","Omboue","Omboue",,"GA","9.25916","-1.57519"
"OUU","Ouanga","Ouanga",,"GA","10.3","-2.98333"
"OWE","Owendo","Owendo",,"GA","9.5","0.283333"
"OYE","Oyem","Oyem",,"GA","11.5792","1.59808"
"POG","Port Gentil","Port Gentil",,"GA","8.78166","-0.721085"
"ZKM","Sette Cama","Sette Cama",,"GA","11.1833","-2.33333"
"TCH","Tchibanga","Tchibanga",,"GA","10.9977","-2.92788"
"WGY","Wagny","Wagny",,"GA","10.4333","0.516667"
"WNE","Wora Na Ye","Wora Na Ye",,"GA","9.34201","-1.34621"
"CRU","Carriacou Is","Carriacou Is",,"GD","-61.4494","12.4786"
"GND","Point Saline Intl","Grenada",,"GD","-61.6042","12.2628"
"BUS","Batumi","Batumi",,"GE","41.6562","41.6517"
"KUT","Kutaisi","Kutaisi",,"GE","42.7075","42.264"
"SUI","Babusheri","Sukhumi",,"GE","40.9892","43.0073"
"TBS","Novo Alexeyevka","Tbilisi",,"GE","44.793","41.71"
"CAY","Rochambeau","Cayenne",,"GF","-52.3303","4.93461"
"MPY","Maripasoula","Maripasoula",,"GF","-54.0338","3.64443"
"REI","Regina","Regina",,"GF","-52.137","4.31162"
"XAU","Saul","Saul",,"GF","-53.3043","3.86047"
"OYP","St-Georges lOyapock","St Georges de lOyapock",,"GF","-51.7944","3.94892"
"LDX","St-Laurent du Maroni","St Laurent du Maroni",,"GF","-54.0249","5.48388"
"ACC","Kotoka","Accra",,"GH","-0.196306","5.55572"
"KMS","Kumasi","Kumasi",,"GH","-1.62197","6.68712"
"NYI","Sunyani","Sunyani",,"GH","-2.33645","7.33612"
"TKD","Takoradi","Takoradi",,"GH","-1.75222","4.88773"
"TML","Tamale","Tamale",,"GH","-0.832912","9.3972"
"GIB","North Front","Gibraltar",,"GI","-5.35325","36.1449"
"JEG","Aasiaat","Aasiaat",,"GL","-52.8419","68.709"
"LLU","Alluitsup Paa","Alluitsup Paa",,"GL","-45.5689","60.465"
"JRK","Arsuk","Arsuk",,"GL","-48.4592","61.1782"
"DUN","Dundas","Dundas",,"GL","-68.8479","76.5276"
"XIQ","Harbour","Ilimanaq",,"GL","-51.0924","69.082"
"JAV","Ilulissat","Ilulissat",,"GL","-51.0862","69.2109"
"OBY","Ittoqqortoormiit","Ittoqqortoormiit",,"GL","-21.9629","70.4856"
"KUS","Kulusuk","Kulusuk",,"GL","-37.1494","65.5579"
"JNN","Nanortalik","Nanortalik",,"GL","-45.2571","60.1453"
"UAK","Narsarsuaq","Narsarsuaq",,"GL","-45.4194","61.1559"
"CNP","Neerlerit Inaat","Neerlerit Inaat",,"GL","0","0"
"GOH","Nuuk","Nuuk",,"GL","-51.7214","64.1836"
"XEO","Harbour","Oqatsut",,"GL","0","0"
"JFR","Paamiut","Paamiut",,"GL","-49.6572","61.9919"
"THU","Pituffik","Pituffik",,"GL","-68.7058","76.53"
"NAQ","Qaanaaq","Qaanaaq",,"GL","-69.3451","77.4826"
"JQA","Qaarsut","Qaarsut",,"GL","-52.65","70.7333"
"JCH","Qasigiannguit","Qasigiannguit",,"GL","-51.1737","68.8225"
"JGO","Qeqertarsuaq","Qeqertarsuaq",,"GL","-43.0331","60.1619"
"JHS","Sisimiut","Sisimiut",,"GL","-53.6664","66.9327"
"AGM","Tasiilaq","Tasiilaq",,"GL","-37.7072","65.6044"
"XEQ","Harbour","Tasiuasaq",,"GL","-44.8141","60.1995"
"UMD","Uummannaq","Uummannaq",,"GL","-52.16","70.6987"
"BJL","Yundum International","Banjul",,"GM","-16.579","13.4549"
"BKJ","Boke","Boke",,"GN","-13.813","11.2654"
"CKY","Conakry","Conakry",,"GN","-13.6785","9.53703"
"FAA","Faranah","Faranah",,"GN","-10.4329","10.5413"
"FIG","Fria","Fria",,"GN","-13.5333","10.45"
"KNN","Kankan","Kankan",,"GN","-9.36172","10.7284"
"KSI","Kissidougou","Kissidougou",,"GN","-10.1143","9.19145"
"SBI","Sambailo","Koundara",,"GN","-13.3068","12.4894"
"LEK","Labe","Labe",,"GN","-12","11.75"
"MCA","Macenta","Macenta",,"GN","-9.46667","8.53333"
"NZE","Nzerekore","Nzerekore",,"GN","-9","8.5"
"GII","Siguiri","Siguiri",,"GN","-9.31443","11.6621"
"BBR","Baillif","Basse Terre",,"GP","-61.722","15.9985"
"DSD","La Desirade","La Desirade",,"GP","-61.0995","16.267"
"GBJ","Les Bases","Marie Galante",,"GP","-61.2569","15.9232"
"PTP","Le Raizet","Pointe-a-Pitre",,"GP","-61.5302","16.2364"
"SBH","St Barthelemy","St Barthelemy",,"GP","-62.839","17.8845"
"SFC","St Francois","St Francois",,"GP","-61.2831","16.2543"
"MSB","Marigot SPB","St Martin",,"GP","-63.0736","18.0526"
"SFG","Esperance","St Martin",,"GP","-63.0736","18.0526"
"CCE","Grand Case","St Martin",,"GP","-63.0736","18.0526"
"HTB","Terre-de-Bas","Terre-de-Bas",,"GP","-61.1185","16.1701"
"LSS","Terre-de-Haut","Terre-de-Haut",,"GP","-61.1185","16.1701"
"BSG","Bata","Bata",,"GQ","9.76572","1.86253"
"SSG","Santa Isabel","Malabo",,"GQ","8.78458","3.7536"
"AGQ","Agrinion","Agrinion",,"GR","21.4123","38.6286"
"AXD","Demokritos Airport","Alexandroupolis",,"GR","25.8732","40.8488"
"JTY","Astypalaia","Astypalaia Island",,"GR","26.3131","36.5591"
"ATH","Eleftherios V.","Athens",,"GR","23.7166","37.9792"
"HEW","Hellinikon Airport","Athens",,"GR","23.7166","37.9792"
"CHQ","Souda","Chania",,"GR","24.0188","35.5162"
"JKH","Chios","Chios",,"GR","26.0177","38.4097"
"DRM","Drama","Drama",,"GR","24.1523","41.1504"
"HER","N. Kazantzakis Apt.","Heraklion",,"GR","25.1385","35.3292"
"JIK","Ikaria","Ikaria Island",,"GR","26.1123","37.5967"
"IOA","Ioannina","Ioannina",,"GR","20.8401","39.6745"
"KLX","Kalamata","Kalamata",,"GR","22.1091","37.0274"
"AOK","Karpathos","Karpathos",,"GR","27.2131","35.5069"
"KSJ","Kasos Island","Kasos Island",,"GR","27.1029","36.7999"
"KZS","Kastelorizo","Kastelorizo",,"GR","29.5862","36.1445"
"KSO","Aristoteles Airport","Kastoria",,"GR","21.2682","40.5192"
"KVA","Megas Alexandros","Kavala",,"GR","24.4095","40.9365"
"EFL","Argostolion","Kefallinia",,"GR","20.5027","38.1185"
"CFU","I. Kapodistrias","Kerkyra",,"GR","19.9196","39.6193"
"KIT","Kithira","Kithira",,"GR","22.9879","36.1497"
"KGS","Kos","Kos",,"GR","27.1029","36.7999"
"KZI","Philippos Airport","Kozani",,"GR","21.786","40.301"
"LRA","Larisa","Larisa",,"GR","22.4199","39.6321"
"LRS","Leros","Leros",,"GR","26.8568","37.1534"
"LXS","Limnos","Limnos",,"GR","25.1415","39.9198"
"JMK","Mikonos","Mikonos",,"GR","25.3286","37.4464"
"MLO","Milos","Milos",,"GR","24.3936","36.6914"
"MJT","Mytilene","Mytilene",,"GR","26.5554","39.1079"
"JNX","Naxos Airport","Naxos",,"GR","25.3756","37.1068"
"PAS","Paros","Paros",,"GR","25.1508","37.0859"
"GPA","Araxos Airport","Patras",,"GR","21.7371","38.2545"
"PKH","Alexion","Porto Kheli",,"GR","23.15","37.3"
"PVK","Aktion","Preveza/Lefkas",,"GR","20.7667","38.9256"
"PYR","Andravida","Pyrgos",,"GR","21.7454","39.5628"
"RHO","Diagoras Airport","Rhodes",,"GR","28.227","36.4432"
"SMI","Samos","Samos",,"GR","26.8204","37.7432"
"JSH","Sitia","Sitia",,"GR","26.1064","35.2078"
"JSI","Skiathos","Skiathos",,"GR","23.4657","39.1906"
"SKU","Skiros","Skiros",,"GR","24.5644","38.9064"
"SPJ","Sparta","Sparta",,"GR","22.4326","37.0743"
"JSS","Spetsai Island","Spetsai Island",,"GR","23.1322","37.2626"
"JSY","Syros Island","Syros Island",,"GR","24.9161","37.4234"
"SKG","Makedonia Apt.","Thessaloniki",,"GR","22.9446","40.6394"
"JTR","Thira","Thira",,"GR","25.4312","36.4182"
"VOL","Nea Anchialos","Volos",,"GR","22.9332","39.3646"
"ZTH","Zakinthos Is","Zakinthos Is",,"GR","20.8974","37.7827"
"CMM","Carmelita","Carmelita",,"GT","-90.1702","17.4951"
"CIQ","Chiquimula","Chiquimula",,"GT","-89.4742","14.7515"
"CTF","Coatepeque Airport","Coatepeque",,"GT","-91.8648","14.7024"
"CBV","Coban","Coban",,"GT","-90.4078","15.4689"
"DON","Dos Lagunas","Dos Lagunas",,"GT","-89.5321","17.6803"
"ENJ","El Naranjo","El Naranjo",,"GT","-89.8531","14.7112"
"FRS","Santa Elena","Flores",,"GT","-89.8833","16.93"
"GUA","La Aurora","Guatemala City",,"GT","-90.5328","14.6248"
"HUG","Huehuetenango","Huehuetenango",,"GT","-91.6761","15.588"
"LOX","Los Tablones Airport","Los Tablones",,"GT","-91.4623","15.0634"
"MCR","Melchor De Menco","Melchor De Menco",,"GT","0","0"
"PCG","Paso Caballos","Paso Caballos",,"GT","-90.2428","17.2598"
"PKJ","Playa Grande","Playa Grande",,"GT","-90.7394","15.935"
"PON","Poptun","Poptun",,"GT","-89.4186","16.3323"
"PBR","Puerto Barrios","Puerto Barrios",,"GT","-88.5936","15.725"
"AAZ","Quetzaltenango","Quetzaltenango",,"GT","-91.715","14.7924"
"AQB","Quiche Airport","Quiche",,"GT","-90.9821","15.4984"
"RER","Base Aerea Del Sur","Retalhuleu",,"GT","-91.7928","14.419"
"LCF","Las Vegas","Rio Dulce",,"GT","-91.2602","15.7857"
"RUV","Rubelsanto","Rubelsanto",,"GT","-90.4433","15.9919"
"TKM","El Peten","Tikal",,"GT","-89.6167","17.2167"
"UAX","Uaxactun","Uaxactun",,"GT","-89.6326","17.3905"
"NGM","Agana NAS","Guam",,"GU","144.794","13.4443"
"GUM","A.B. Won Pat Intl","Guam",,"GU","144.794","13.4443"
"NRV","Uscg Shore St","Guam",,"GU","144.794","13.4443"
"OXB","Osvaldo Vieira","Bissau",,"GW","-15.5982","11.864"
"BQE","Bubaque","Bubaque",,"GW","-15.8494","11.3025"
"AHL","Aishalton","Aishalton",,"GY","-59.25","2.51667"
"NAI","Annai","Annai",,"GY","-59.1306","3.96275"
"BMJ","Baramita","Baramita",,"GY","-60.4833","7.35"
"GFO","Bartica","Bartica",,"GY","-57.6221","5.78968"
"BCG","Bemichi","Bemichi",,"GY","-59.1667","7.7"
"EKE","Ekereku","Ekereku",,"GY","-60.8333","6.46667"
"GEO","Cheddi Jagan Intl","Georgetown",,"GY","-58.1548","6.80461"
"IMB","Imbaimadai","Imbaimadai",,"GY","-60.2833","5.71667"
"KAI","Kaieteur","Kaieteur",,"GY","-59.3915","5.27324"
"KAR","Kamarang","Kamarang",,"GY","-60.6167","5.86667"
"KRM","Karanambo","Karanambo",,"GY","-59.3167","3.75"
"KRG","Karasabai","Karasabai",,"GY","-59.5333","4.03333"
"KTO","Kato","Kato",,"GY","-59.8167","4.65"
"KKG","Konawaruk","Konawaruk",,"GY","-59","5.21667"
"KPG","Kurupung","Kurupung",,"GY","-59.1667","6.46667"
"LTM","Lethem","Lethem",,"GY","-59.7891","3.37263"
"LUB","Lumid Pau","Lumid Pau",,"GY","-59.4333","2.4"
"USI","Mabaruma","Mabaruma",,"GY","-59.778","8.20205"
"MHA","Mahdia","Mahdia",,"GY","-59.15","5.26667"
"VEG","Maikwak","Maikwak",,"GY","-59.2833","5.55"
"MWJ","Matthews Ridge","Matthews Ridge",,"GY","-60.1667","7.5"
"MYM","Monkey Mountain","Monkey Mountain",,"GY","-59.6833","4.48333"
"OGL","Ogle","Ogle",,"GY","-58.1056","6.8"
"ORJ","Orinduik","Orinduik",,"GY","-60.0167","4.7"
"PMT","Paramakotoi","Paramakotoi",,"GY","0","0"
"PRR","Paruima","Paruima",,"GY","-61.0167","5.81667"
"PIQ","Pipillipai","Pipillipai",,"GY","-60.4333","5.51667"
"PKM","Port Kaituma","Port Kaituma",,"GY","-59.884","7.72608"
"SDC","Sandcreek","Sandcreek",,"GY","-59.5167","3"
"SKM","Skeldon","Skeldon",,"GY","-57.138","5.89197"
"HKG","Hong Kong Intl","Hong Kong",,"CN","114.12","22.4061"
"KTZ","Kwun Tong","Kwun Tong",,"HK","14.2227","22.3104"
"AHS","Ahuas","Ahuas",,"HN","-84.2772","15.4611"
"BHG","Brus Laguna","Brus Laguna",,"HN","-84.4989","15.639"
"CAA","Catacamas","Catacamas",,"HN","-85.8781","14.8342"
"CDD","Cauquira","Cauquira",,"HN","-83.5973","15.2641"
"RUY","Copan","Copan",,"HN","-88.8647","14.9361"
"ENQ","Coronel E Soto Cano AB","Coronel E Soto Cano AB",,"HN","0","0"
"CYL","Coyoles","Coyoles",,"HN","-86.6833","15.4833"
"EDQ","Erandique","Erandique",,"HN","-88.4647","14.2329"
"GAC","Gracias","Gracias",,"HN","-88.5879","14.5933"
"GUO","Gualaco","Gualaco",,"HN","-86.0707","15.048"
"GJA","Guanaja","Guanaja",,"HN","-85.9098","16.4412"
"IRN","Iriona","Iriona",,"HN","-85.1109","15.9215"
"JUT","Juticalpa","Juticalpa",,"HN","-86.2286","14.6591"
"LCE","Goloson Intl","La Ceiba",,"HN","-86.7809","15.7594"
"LEZ","La Esperanza","La Esperanza",,"HN","-88.1667","14.2"
"LUI","La Union","La Union",,"HN","-88.4065","14.8155"
"LLH","Las Limas","Las Limas",,"HN","-86.6059","13.7973"
"LMH","Limon","Limon",,"HN","-85.546","15.781"
"MRJ","Marcala","Marcala",,"HN","-88.0317","14.1594"
"OAN","Olanchito","Olanchito",,"HN","-86.5826","15.4966"
"PCH","Palacios","Palacios",,"HN","-89","15"
"PEU","Puerto Lempira","Puerto Lempira",,"HN","-83.8485","15.162"
"RTB","Roatan","Roatan",,"HN","-86.5365","16.3244"
"SET","San Esteban","San Esteban",,"HN","-85.764","15.2263"
"SAP","Ramon Villeda","San Pedro Sula",,"HN","-88.0047","15.5037"
"SDH","Santa Rosa Copan","Santa Rosa Copan",,"HN","-88.7775","14.7663"
"SCD","Sulaco","Sulaco",,"HN","-87.2556","14.9181"
"TGU","Toncontin","Tegucigalpa",,"HN","-87.2063","14.0821"
"TEA","Tela","Tela",,"HN","-87.4568","15.7748"
"TCF","Tocoa","Tocoa",,"HN","-85.9954","15.6668"
"TJI","Capiro","Trujillo",,"HN","-85.9556","15.9163"
"VTA","Victoria","Victoria",,"HN","-87.2583","14.925"
"ORO","Yoro","Yoro",,"HN","-87.1423","15.295"
"BWK","Bol","Bol",,"HR","16.6538","43.2619"
"DBV","Dubrovnik","Dubrovnik",,"HR","18.1065","42.6418"
"LSZ","Losinj Arpt","Mali Losinj",,"HR","14.4708","44.5308"
"OSI","Osijek","Osijek",,"HR","18.6759","45.56"
"PUY","Pula","Pula",,"HR","13.8411","44.8697"
"RJK","Rijeka","Rijeka",,"HR","14.4364","45.3284"
"SPU","Split","Split",,"HR","16.4424","43.5069"
"ZAD","Zadar","Zadar",,"HR","15.229","44.1149"
"ZAG","Pleso","Zagreb",,"HR","15.9785","45.815"
"CAP","Cap Haitien","Cap Haitien",,"HT","-72.1997","19.7562"
"JAK","Jacmel","Jacmel",,"HT","-72.534","18.2381"
"JEE","Jeremie","Jeremie",,"HT","-74.1132","18.6492"
"CYA","Les Cayes","Les Cayes",,"HT","-73.7483","18.1904"
"PAP","Mais Gate","Port Au Prince",,"HT","-72.3364","18.5393"
"PAX","Port De Paix","Port De Paix",,"HT","-72.8312","19.9397"
"BUD","Ferihegy","Budapest",,"HU","19.0408","47.4984"
"DEB","Debrecen","Debrecen",,"HU","21.6394","47.53"
"MCQ","Miskolc","Miskolc",,"HU","20.7914","48.1043"
"SOB","Saarmelleek/Balaton","Saarmelleek",,"HU","17.1693","46.7119"
"AEG","Aek Godang","Aek Godang",,"ID","99.432","1.39944"
"ARD","Alor Island","Alor Island",,"ID","124.75","-8.25"
"AHI","Amahai","Amahai",,"ID","128.922","-3.3364"
"AMQ","Pattimura","Ambon",,"ID","128.165","-3.70119"
"AGD","Anggi","Anggi",,"ID","133.867","-1.38333"
"AAS","Apalapsili","Apalapsili",,"ID","139.25","-3.91667"
"ARJ","Arso","Arso",,"ID","-113.3","43.6366"
"AKQ","Gunung Batin","Astraksetra",,"ID","105.233","-4.61667"
"ABU","Atambua","Atambua",,"ID","124.886","-9.09929"
"AUT","Atauro","Atauro",,"ID","125.603","-8.26529"
"AYW","Ayawasi","Ayawasi",,"ID","132.5","-1.2"
"BXB","Babo","Babo",,"ID","111.603","-7.27412"
